order_id,gender_category,product_line,product_name,size,units_sold,mrp,discount_applied,revenue,order_date,sales_channel,region,profit,month
2883,Kids,Soccer,Premier III,,0.0,6110.030000000001,0.0,0.0,,Online,delhi,1627.33,
2884,Kids,Running,Pegasus Turbo,7,0.0,9897.0,0.0,0.0,,Online,hyderbad,-156.47,
2885,Women,Lifestyle,Blazer Mid,XL,0.0,7671.31,0.0,0.0,,Retail,kolkata,3394.27,
2886,Kids,Running,Free RN,XL,0.0,8164.32,0.94,0.0,,Retail,pune,286.3,
2887,Women,Lifestyle,Waffle One,L,0.0,9292.33,0.0,0.0,2024-02-25,Online,hyderbad,3747.95,2.0
2888,Kids,Running,Air Zoom,L,0.0,8956.73,1.17,0.0,,Online,pune,2320.49,
2889,Women,Basketball,Zoom Freak,M,0.0,6110.030000000001,1.23,0.0,,Online,hyd,2447.88,
2890,Men,Soccer,Phantom GT,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,-147.78,
2891,Women,Running,Air Zoom,,0.0,6110.030000000001,0.0,0.0,,Retail,hyderabad,439.35,
2892,Women,Running,Free RN,M,4.0,6110.030000000001,0.0,24440.120000000003,2024-11-24,Online,bengaluru,-1195.79,11.0
2893,Women,Running,React Infinity,10,1.0,6110.030000000001,0.61,6072.758817000001,2025-04-01,Retail,delhi,780.43,4.0
2894,Women,Lifestyle,Air Force 1,L,0.0,6110.030000000001,0.0,0.0,,Retail,hyderbad,1796.17,
2895,Kids,Running,React Infinity,,3.0,6110.030000000001,0.0,18330.090000000004,,Online,pune,677.85,
2896,Kids,Training,SuperRep Go,7,0.0,6252.51,0.47,0.0,,Online,delhi,-1104.33,
2897,Men,Lifestyle,Waffle One,,1.0,6110.030000000001,0.11,6103.308967000001,,Retail,kolkata,221.95,
2898,Women,Running,Free RN,6,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,kolkata,-744.45,
2899,Men,Basketball,LeBron 20,L,3.0,6531.36,0.0,19594.079999999998,2025-05-17,Online,mumbai,-91.78,5.0
2006,Men,Lifestyle,Waffle One,XL,2.0,6110.030000000001,0.0,12220.060000000001,2023-09-26,Retail,mumbai,-716.79,9.0
2005,Kids,Soccer,Mercurial Superfly,10,0.0,9794.84,0.0,0.0,,Retail,hyd,2253.08,
2902,Kids,Basketball,Kyrie Flytrap,10,0.0,8138.68,0.0,0.0,,Retail,kolkata,2604.35,
2903,Men,Soccer,Phantom GT,M,0.0,2735.54,0.0,0.0,,Retail,delhi,2944.26,
2904,Women,Soccer,Tiempo Legend,9,2.0,8644.67,0.54,17195.977564,,Online,bengaluru,2711.75,
2905,Men,Running,React Infinity,M,0.0,5762.39,0.0,0.0,,Retail,hyderbad,-584.1,
2906,Women,Lifestyle,Waffle One,7,1.0,6110.030000000001,0.0,6110.030000000001,2024-08-25,Retail,delhi,-291.45,8.0
2907,Men,Soccer,Premier III,L,0.0,8432.5,0.0,0.0,2024-02-25,Retail,kolkata,3790.63,2.0
2908,Men,Running,Pegasus Turbo,M,0.0,6110.030000000001,0.53,0.0,,Retail,hyd,-74.0,
2909,Women,Running,Air Zoom,XL,0.0,7617.75,0.33,0.0,2024-08-20,Retail,pune,-186.9,8.0
2910,Kids,Training,Flex Trainer,9,0.0,6110.030000000001,0.49,0.0,,Retail,bengaluru,1818.49,
2911,Kids,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.0,0.0,2023-10-26,Retail,mumbai,927.88,10.0
2912,Kids,Running,React Infinity,XL,2.0,9839.63,0.98,19486.403251999996,2024-03-07,Online,bengaluru,1218.22,3.0
2913,Women,Lifestyle,Dunk Low,8,0.0,6110.030000000001,0.3,0.0,,Online,pune,-1036.78,
2914,Men,Soccer,Tiempo Legend,L,0.0,7603.38,1.25,0.0,,Online,mumbai,-950.86,
2915,Men,Basketball,Kyrie Flytrap,XL,1.0,4994.83,0.0,4994.83,,Retail,mumbai,629.34,
2916,Kids,Lifestyle,Blazer Mid,XL,0.0,6110.030000000001,0.0,0.0,2024-08-05,Retail,hyderabad,-1121.25,8.0
2917,Men,Soccer,Phantom GT,,1.0,3204.72,0.0,3204.72,,Retail,bangalore,1916.14,
2918,Men,Training,SuperRep Go,M,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,1398.13,
2919,Men,Soccer,Premier III,M,0.0,7323.53,0.0,0.0,,Retail,bangalore,488.37,
2920,Kids,Soccer,Mercurial Superfly,9,2.0,5891.32,1.18,11643.604847999999,,Retail,kolkata,345.7,
2921,Kids,Training,Metcon 7,M,0.0,9092.33,0.39,0.0,,Retail,bangalore,2826.57,
2922,Kids,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,1.2,12073.419280000002,,Online,kolkata,3495.67,
2923,Women,Training,Metcon 7,XL,0.0,6991.93,0.0,0.0,,Online,mumbai,-371.76,
2924,Women,Basketball,LeBron 20,XL,0.0,8776.01,0.0,0.0,,Retail,bengaluru,-71.05,
2006,Men,Lifestyle,Waffle One,XL,4.0,6064.42,0.0,24257.68,,Online,hyd,2936.55,
2026,Women,Soccer,Premier III,,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,111.21,
2927,Men,Training,Flex Trainer,L,0.0,6316.75,0.0,0.0,,Retail,mumbai,1560.89,
2928,Women,Lifestyle,Waffle One,6,3.0,6110.030000000001,0.0,18330.090000000004,,Online,delhi,-1064.86,
2929,Kids,Soccer,Tiempo Legend,M,0.0,6589.95,0.0,0.0,2024-04-01,Retail,hyderabad,157.26,4.0
2930,Women,Basketball,Air Jordan,L,0.0,6110.030000000001,0.57,0.0,,Retail,bangalore,819.42,
2931,Men,Basketball,Zoom Freak,7,0.0,6110.030000000001,0.0,0.0,2023-08-25,Retail,pune,3751.45,8.0
2932,Kids,Running,Air Zoom,12,0.0,6110.030000000001,0.35,0.0,,Online,bangalore,-427.86,
2933,Women,Training,ZoomX Invincible,,2.0,9501.17,0.0,19002.34,2024-04-13,Retail,hyderbad,1069.32,4.0
2935,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,24440.120000000003,2024-05-13,Online,hyd,478.07,5.0
2936,Women,Training,Flex Trainer,XL,1.0,6496.58,0.29,6477.739918,2024-07-31,Retail,pune,1933.1,7.0
2937,Women,Training,Metcon 7,8,0.0,6110.030000000001,1.25,0.0,,Online,delhi,1558.24,
2938,Kids,Soccer,Phantom GT,L,1.0,6110.030000000001,0.0,6110.030000000001,,Online,delhi,2596.64,
2939,Women,Basketball,Air Jordan,XL,4.0,6858.76,0.0,27435.04,,Retail,mumbai,639.03,
2942,Women,Training,Flex Trainer,10,4.0,5222.39,0.57,20770.489508,,Online,bangalore,-68.53,
2944,Women,Training,ZoomX Invincible,,0.0,9738.93,0.0,0.0,,Retail,pune,261.36,
2946,Kids,Running,Free RN,XL,0.0,5691.68,0.62,0.0,,Retail,bengaluru,3129.43,
2947,Women,Lifestyle,Blazer Mid,XL,0.0,4113.48,0.38,0.0,,Online,mumbai,1604.63,
2948,Men,Basketball,Kyrie Flytrap,6,0.0,6110.030000000001,0.16,0.0,,Online,kolkata,1708.88,
2949,Men,Running,React Infinity,M,0.0,6110.030000000001,0.49,0.0,2025-07-05,Online,delhi,698.79,7.0
2950,Women,Running,React Infinity,M,0.0,9151.36,0.0,0.0,,Online,pune,2540.27,
2036,Women,Soccer,Premier III,XL,2.0,6110.030000000001,0.76,12127.187544,,Online,mumbai,2469.75,
2952,Kids,Training,SuperRep Go,XL,0.0,5443.44,0.0,0.0,2024-09-13,Retail,kolkata,2237.39,9.0
2049,Men,Training,Metcon 7,M,2.0,6110.030000000001,1.08,12088.083352000001,,Online,bangalore,-400.59,
2955,Kids,Basketball,LeBron 20,XL,0.0,9846.09,0.12,0.0,,Retail,kolkata,2250.93,
2956,Kids,Training,ZoomX Invincible,,4.0,6110.030000000001,0.86,24229.934968,2024-05-16,Online,mumbai,3144.87,5.0
2957,Men,Basketball,Zoom Freak,XL,0.0,5348.89,0.47,0.0,,Online,kolkata,753.26,
2958,Women,Lifestyle,Blazer Mid,,4.0,7898.87,0.0,31595.48,,Online,mumbai,1097.55,
2959,Women,Training,SuperRep Go,M,0.0,6110.030000000001,0.0,0.0,,Retail,delhi,3166.22,
2960,Men,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,2620.93,
2961,Kids,Soccer,Tiempo Legend,XL,0.0,6110.030000000001,0.0,0.0,2024-11-21,Retail,mumbai,665.39,11.0
2963,Kids,Training,Flex Trainer,XL,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,1172.39,
2965,Men,Training,Metcon 7,XL,0.0,2171.48,0.0,0.0,,Retail,bengaluru,3079.48,
2966,Kids,Training,Flex Trainer,8,3.0,6110.030000000001,0.0,18330.090000000004,2025-02-27,Online,pune,333.36,2.0
2035,Men,Lifestyle,Dunk Low,L,0.0,3598.07,1.1,0.0,,Retail,kolkata,3466.33,
2968,Kids,Training,Flex Trainer,XL,0.0,5283.1,0.0,0.0,,Retail,bangalore,575.73,
2969,Men,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,,Online,pune,2323.02,
2970,Men,Basketball,Air Jordan,,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,-617.91,
2971,Women,Lifestyle,Dunk Low,,0.0,9330.31,0.0,0.0,,Online,pune,-610.6,
2972,Women,Soccer,Phantom GT,M,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,1995.69,
2973,Kids,Soccer,Phantom GT,XL,0.0,3347.42,0.0,0.0,,Online,bengaluru,2234.16,
2974,Men,Running,Pegasus Turbo,,3.0,6110.030000000001,1.01,18144.956091000004,,Online,bangalore,-29.28,
2975,Kids,Soccer,Mercurial Superfly,10,1.0,5037.43,0.0,5037.43,,Online,delhi,3279.17,
2976,Men,Running,Pegasus Turbo,,0.0,6703.48,0.0,0.0,,Retail,hyderbad,2966.44,
2977,Kids,Training,ZoomX Invincible,8,3.0,2959.26,0.37,8844.932214,,Online,kolkata,-821.76,
2978,Women,Running,Air Zoom,,0.0,6110.030000000001,1.17,0.0,,Retail,kolkata,-581.26,
2979,Men,Soccer,Mercurial Superfly,,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,762.54,
2980,Women,Running,React Infinity,L,4.0,8899.81,0.0,35599.24,,Retail,bengaluru,3075.35,
2981,Kids,Soccer,Premier III,M,4.0,5185.52,0.0,20742.08,2025-01-10,Retail,pune,2777.67,1.0
2982,Men,Lifestyle,Dunk Low,L,0.0,6110.030000000001,0.54,0.0,,Online,kolkata,1541.73,
2983,Women,Running,Pegasus Turbo,XL,0.0,8203.8,0.03,0.0,,Retail,bengaluru,2968.2,
2984,Men,Soccer,Phantom GT,XL,0.0,4343.12,0.0,0.0,,Online,kolkata,3073.4,
2985,Kids,Running,Free RN,,0.0,8996.05,0.48,0.0,2024-05-16,Online,bengaluru,3419.45,5.0
2986,Kids,Basketball,LeBron 20,M,0.0,6877.77,0.09,0.0,,Online,pune,2303.27,
2987,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,,Online,pune,2365.7,
2009,Women,Lifestyle,Dunk Low,M,0.0,6481.4,0.84,0.0,,Retail,bengaluru,522.93,
2989,Men,Soccer,Mercurial Superfly,M,1.0,6429.61,0.0,6429.61,2024-02-14,Online,bengaluru,2459.52,2.0
2990,Kids,Basketball,Kyrie Flytrap,XL,0.0,2601.99,0.0,0.0,,Retail,bangalore,570.47,
2991,Men,Training,SuperRep Go,M,0.0,4004.4,1.23,0.0,,Retail,pune,3772.99,
2992,Men,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,2276.99,
2993,Men,Soccer,Premier III,M,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,hyd,1770.74,
2994,Women,Lifestyle,Air Force 1,11,0.0,2932.39,0.98,0.0,2024-12-07,Retail,mumbai,2962.69,12.0
2995,Kids,Lifestyle,Blazer Mid,L,0.0,8679.97,0.0,0.0,,Online,delhi,-651.61,
2996,Women,Basketball,Air Jordan,11,0.0,6110.030000000001,0.0,0.0,2025-07-01,Online,pune,3753.82,7.0
2998,Women,Training,Flex Trainer,,0.0,8835.27,0.76,0.0,,Online,delhi,1637.2,
2033,Women,Soccer,Premier III,,0.0,6110.030000000001,0.39,0.0,,Online,kolkata,400.37,
3000,Kids,Running,Free RN,M,1.0,6110.030000000001,0.0,6110.030000000001,,Retail,mumbai,-1110.62,
3001,Men,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,2024-01-25,Online,delhi,-362.26,1.0
3002,Women,Lifestyle,Waffle One,,4.0,6110.030000000001,0.0,24440.120000000003,2024-11-22,Retail,delhi,3535.87,11.0
3003,Men,Basketball,Zoom Freak,XL,2.0,6110.030000000001,0.0,12220.060000000001,2023-08-03,Online,bangalore,-646.26,8.0
3004,Men,Training,ZoomX Invincible,XL,2.0,6897.68,0.0,13795.36,,Retail,pune,2708.1,
3005,Women,Basketball,Zoom Freak,9,0.0,6110.030000000001,0.19,0.0,2025-04-23,Online,delhi,3295.17,4.0
3006,Kids,Lifestyle,Blazer Mid,8,4.0,6110.030000000001,0.89,24222.602932,,Online,pune,1932.88,
3007,Women,Soccer,Tiempo Legend,12,1.0,7680.16,1.23,7585.694032,,Online,bangalore,-1076.72,
3008,Men,Soccer,Phantom GT,,0.0,6110.030000000001,0.28,0.0,,Online,pune,401.12,
3009,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,3724.01,
3010,Women,Soccer,Tiempo Legend,,0.0,6110.030000000001,0.0,0.0,2025-05-05,Online,pune,-311.32,5.0
3011,Women,Running,Pegasus Turbo,7,1.0,6110.030000000001,0.5,6079.479850000001,,Retail,hyderabad,3074.24,
3012,Men,Lifestyle,Blazer Mid,L,2.0,3758.51,0.0,7517.02,,Retail,hyd,94.77,
3013,Kids,Basketball,Zoom Freak,XL,4.0,6110.030000000001,0.96,24205.494848000002,,Retail,kolkata,1039.09,
3014,Men,Running,Air Zoom,,0.0,6110.030000000001,0.0,0.0,,Retail,hyd,-1004.97,
3016,Women,Running,Air Zoom,M,0.0,8931.44,0.0,0.0,,Retail,bengaluru,868.59,
3017,Women,Basketball,LeBron 20,6,0.0,8240.15,0.0,0.0,,Retail,delhi,3355.12,
3018,Kids,Soccer,Premier III,11,0.0,6110.030000000001,0.0,0.0,2024-08-22,Retail,kolkata,3364.85,8.0
3019,Women,Running,Free RN,XL,0.0,9942.61,0.0,0.0,2023-12-19,Retail,kolkata,1316.3,12.0
3020,Kids,Lifestyle,Dunk Low,L,1.0,6153.37,0.0,6153.37,,Retail,hyderabad,493.35,
3021,Women,Soccer,Mercurial Superfly,6,4.0,6110.030000000001,0.42,24337.471496000002,2023-09-21,Retail,hyd,3050.7,9.0
3023,Kids,Basketball,Zoom Freak,,0.0,2493.28,0.0,0.0,2024-05-19,Retail,delhi,708.93,5.0
3024,Kids,Running,Free RN,,0.0,6110.030000000001,1.04,0.0,,Online,mumbai,-687.3,
3025,Kids,Lifestyle,Blazer Mid,L,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,hyderbad,3005.88,
3026,Women,Lifestyle,Blazer Mid,10,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,-127.25,
3027,Women,Training,SuperRep Go,L,2.0,9593.27,0.0,19186.54,,Retail,delhi,-1038.79,
3028,Kids,Running,Air Zoom,L,4.0,5837.53,0.0,23350.12,,Retail,kolkata,-471.86,
3029,Kids,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,2696.49,
3030,Men,Soccer,Mercurial Superfly,,3.0,6969.28,0.58,20786.574528,2023-08-08,Online,kolkata,98.19,8.0
3031,Kids,Soccer,Premier III,M,4.0,8588.14,0.0,34352.56,2023-10-11,Online,kolkata,-117.68,10.0
3032,Men,Running,React Infinity,XL,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,450.75,
3033,Men,Training,ZoomX Invincible,M,0.0,9397.68,0.74,0.0,2024-11-21,Retail,hyd,313.58,11.0
3034,Men,Soccer,Premier III,M,2.0,6110.030000000001,0.79,12123.521526,,Online,pune,460.06,
3035,Kids,Training,Flex Trainer,12,4.0,9625.47,0.0,38501.88,,Retail,hyderbad,-419.24,
3036,Kids,Lifestyle,Dunk Low,11,2.0,2879.09,0.0,5758.18,,Retail,hyderbad,1129.11,
2033,Kids,Lifestyle,Waffle One,M,0.0,6110.030000000001,0.0,0.0,2025-01-22,Online,kolkata,-679.74,1.0
3038,Kids,Lifestyle,Air Force 1,M,0.0,4195.03,0.0,0.0,2025-01-27,Retail,delhi,1068.18,1.0
3039,Kids,Soccer,Premier III,10,0.0,5366.19,0.0,0.0,2024-03-17,Online,pune,638.3,3.0
3040,Women,Lifestyle,Waffle One,XL,0.0,6110.030000000001,0.0,0.0,2024-08-12,Online,hyd,3833.04,8.0
3041,Kids,Lifestyle,Waffle One,9,0.0,4884.55,0.0,0.0,,Online,bangalore,-1182.29,
3042,Men,Lifestyle,Air Force 1,M,1.0,6110.030000000001,0.0,6110.030000000001,,Online,delhi,3750.11,
3043,Men,Running,React Infinity,L,2.0,6110.030000000001,0.0,12220.060000000001,,Retail,delhi,147.79,
3044,Kids,Lifestyle,Air Force 1,7,3.0,4222.2,0.0,12666.599999999999,,Retail,hyderabad,931.4,
3045,Kids,Soccer,Premier III,XL,1.0,2196.2,0.0,2196.2,,Retail,bangalore,3809.54,
3046,Men,Basketball,Air Jordan,11,0.0,4597.23,0.0,0.0,,Online,bengaluru,3277.67,
3047,Women,Basketball,Kyrie Flytrap,,3.0,6175.84,0.9,18360.77232,,Online,hyderabad,-960.94,
3048,Women,Lifestyle,Waffle One,6,1.0,6110.030000000001,0.23,6095.976931000001,2025-07-17,Retail,hyderabad,517.17,7.0
3049,Kids,Lifestyle,Air Force 1,11,0.0,6110.030000000001,1.06,0.0,2025-06-22,Online,pune,-156.45,6.0
3050,Kids,Basketball,Kyrie Flytrap,,4.0,6110.030000000001,0.0,24440.120000000003,,Online,delhi,205.25,
3051,Men,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,2024-07-28,Online,bengaluru,166.42,7.0
3052,Kids,Running,React Infinity,M,0.0,9448.34,0.78,0.0,,Online,delhi,-871.1,
3053,Women,Lifestyle,Air Force 1,L,0.0,6323.09,1.0,0.0,2024-09-18,Retail,mumbai,1283.62,9.0
3054,Men,Soccer,Premier III,M,0.0,6667.47,0.0,0.0,,Retail,pune,-402.6,
2048,Kids,Basketball,LeBron 20,XL,0.0,5357.49,0.0,0.0,,Online,pune,-548.0,
3056,Men,Training,ZoomX Invincible,12,0.0,6110.030000000001,0.0,0.0,,Online,mumbai,544.14,
3057,Women,Soccer,Mercurial Superfly,,0.0,4244.95,0.0,0.0,2025-01-21,Retail,bengaluru,3693.98,1.0
3059,Women,Running,React Infinity,L,3.0,6110.030000000001,1.0,18146.7891,,Online,hyderabad,3692.43,
3060,Women,Running,Free RN,L,0.0,6110.030000000001,0.0,0.0,,Retail,bangalore,-1137.29,
3061,Kids,Running,Pegasus Turbo,XL,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,-549.05,
3062,Women,Soccer,Phantom GT,,1.0,6936.34,0.46,6904.432836,,Retail,mumbai,1647.34,
3063,Kids,Running,Air Zoom,M,2.0,9676.61,0.0,19353.22,,Online,mumbai,3674.74,
3064,Men,Soccer,Tiempo Legend,,0.0,6041.3,0.0,0.0,2024-01-11,Retail,pune,-1048.54,1.0
3065,Women,Running,Free RN,12,0.0,6110.030000000001,0.0,0.0,,Online,kolkata,3909.92,
3066,Kids,Training,ZoomX Invincible,L,0.0,6110.030000000001,0.0,0.0,2024-03-01,Online,mumbai,1383.01,3.0
3067,Men,Lifestyle,Blazer Mid,9,4.0,6110.030000000001,0.0,24440.120000000003,2024-03-05,Retail,hyderbad,1939.56,3.0
3068,Kids,Lifestyle,Air Force 1,L,4.0,4867.07,1.21,19232.713811999998,,Online,delhi,2863.56,
3069,Men,Training,Metcon 7,L,1.0,6110.030000000001,1.23,6034.876631000001,,Online,hyd,-6.91,
3070,Women,Running,Air Zoom,M,0.0,6737.19,1.02,0.0,,Online,hyd,2150.16,
3071,Women,Running,Air Zoom,,0.0,5081.53,0.0,0.0,2023-10-21,Online,mumbai,-663.86,10.0
3072,Men,Training,Flex Trainer,9,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,2621.5,
3073,Men,Training,ZoomX Invincible,,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,1992.12,
3074,Women,Running,Free RN,M,0.0,6110.030000000001,0.0,0.0,,Online,hyd,1216.34,
3075,Kids,Soccer,Premier III,L,0.0,6110.030000000001,0.91,0.0,2025-05-28,Retail,mumbai,3594.94,5.0
2044,Kids,Lifestyle,Blazer Mid,9,0.0,4032.43,0.0,0.0,,Online,hyd,2059.4,
3077,Men,Lifestyle,Dunk Low,XL,0.0,6110.030000000001,0.46,0.0,,Online,pune,3700.77,
3078,Men,Running,Free RN,M,1.0,2555.18,0.0,2555.18,,Online,delhi,1820.38,
3079,Women,Running,React Infinity,L,0.0,6110.030000000001,0.0,0.0,2024-01-10,Retail,bengaluru,2815.43,1.0
3080,Kids,Running,Air Zoom,L,4.0,3317.71,0.0,13270.84,,Online,hyd,-198.0,
3081,Kids,Training,Flex Trainer,6,0.0,8442.39,0.0,0.0,,Retail,mumbai,3126.66,
3083,Kids,Training,ZoomX Invincible,XL,0.0,8535.31,0.0,0.0,,Retail,delhi,1159.57,
3084,Women,Lifestyle,Blazer Mid,L,0.0,8955.52,0.0,0.0,,Retail,pune,491.85,
3085,Men,Soccer,Phantom GT,L,0.0,6110.030000000001,1.16,0.0,,Online,delhi,2484.31,
3087,Kids,Lifestyle,Waffle One,M,3.0,2765.77,0.0,8297.31,,Retail,bengaluru,2785.94,
3088,Kids,Training,ZoomX Invincible,XL,3.0,6110.030000000001,0.0,18330.090000000004,,Online,delhi,2418.74,
3089,Women,Basketball,Zoom Freak,XL,0.0,8399.35,0.0,0.0,,Online,mumbai,2967.22,
3090,Women,Basketball,LeBron 20,,0.0,8187.65,1.01,0.0,2023-12-11,Retail,pune,196.88,12.0
3091,Women,Basketball,Air Jordan,,1.0,8666.84,0.3,8640.83948,,Online,hyderabad,204.77,
3092,Kids,Training,Metcon 7,L,0.0,3005.37,0.0,0.0,,Retail,kolkata,-288.77,
3093,Women,Soccer,Tiempo Legend,10,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,kolkata,28.77,
3094,Men,Basketball,Zoom Freak,,0.0,4731.54,0.0,0.0,2024-07-11,Online,delhi,3485.33,7.0
3095,Men,Running,Free RN,L,0.0,9297.64,0.16,0.0,,Retail,delhi,36.7,
3096,Men,Training,ZoomX Invincible,,4.0,6110.030000000001,0.9,24220.15892,,Online,hyderabad,20.31,
3097,Men,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,0.5,0.0,,Online,hyderbad,3419.32,
3098,Women,Basketball,Kyrie Flytrap,M,0.0,5562.46,0.0,0.0,,Retail,kolkata,1090.52,
3099,Women,Lifestyle,Waffle One,L,0.0,8462.09,0.08,0.0,,Online,mumbai,1720.4,
3100,Women,Training,ZoomX Invincible,7,4.0,6110.030000000001,0.97,24203.050836000002,,Retail,mumbai,1861.15,
2021,Men,Lifestyle,Blazer Mid,8,3.0,3723.21,0.0,11169.630000000001,,Online,bengaluru,-1133.4,
3102,Kids,Basketball,LeBron 20,M,0.0,6110.030000000001,0.0,0.0,,Retail,bengaluru,-1117.98,
3103,Kids,Lifestyle,Blazer Mid,,2.0,6110.030000000001,0.0,12220.060000000001,,Online,mumbai,1567.18,
3104,Men,Running,Free RN,L,0.0,7734.26,0.47,0.0,,Online,bangalore,1921.82,
3105,Women,Soccer,Phantom GT,L,4.0,6110.030000000001,0.57,24300.811316000003,,Online,pune,3176.71,
3106,Men,Running,Pegasus Turbo,,0.0,6110.030000000001,0.0,0.0,2025-03-09,Online,bengaluru,3276.53,3.0
3107,Men,Running,Pegasus Turbo,11,0.0,9572.44,0.0,0.0,,Retail,hyderabad,-694.97,
3109,Men,Running,React Infinity,XL,0.0,6323.74,0.8,0.0,,Retail,kolkata,492.62,
3110,Men,Running,React Infinity,L,0.0,8431.55,0.0,0.0,,Retail,mumbai,3977.41,
3111,Women,Basketball,Air Jordan,XL,3.0,6110.030000000001,0.0,18330.090000000004,,Retail,hyderabad,2732.23,
3112,Men,Basketball,Kyrie Flytrap,L,1.0,6110.030000000001,0.49,6080.090853000001,,Retail,delhi,-532.65,
3113,Women,Soccer,Tiempo Legend,11,0.0,6110.030000000001,0.0,0.0,,Online,bengaluru,1328.68,
3114,Women,Running,React Infinity,L,1.0,7627.37,0.0,7627.37,2025-03-27,Retail,bengaluru,2752.18,3.0
3115,Men,Running,React Infinity,6,4.0,6110.030000000001,0.0,24440.120000000003,,Retail,delhi,693.29,
3116,Kids,Basketball,Zoom Freak,M,3.0,6110.030000000001,0.06,18319.091946000004,,Retail,kolkata,-236.15,
3117,Men,Basketball,Air Jordan,M,0.0,6435.2,0.0,0.0,,Retail,delhi,-1181.06,
3118,Kids,Lifestyle,Air Force 1,8,0.0,6110.030000000001,0.0,0.0,,Online,bangalore,2058.99,
3119,Kids,Lifestyle,Air Force 1,,0.0,6110.030000000001,0.0,0.0,2023-08-12,Online,hyderbad,3995.49,8.0
3120,Kids,Basketball,Kyrie Flytrap,XL,0.0,8869.93,0.0,0.0,,Retail,bengaluru,551.46,
3121,Kids,Training,Flex Trainer,8,0.0,2514.0,0.69,0.0,2025-03-06,Online,kolkata,1345.4,3.0
3122,Women,Basketball,Air Jordan,8,1.0,5835.6,1.04,5774.9097600000005,,Online,kolkata,-1197.6,
3123,Kids,Running,Free RN,L,0.0,9804.78,0.0,0.0,2025-05-26,Online,pune,-965.5,5.0
3124,Kids,Soccer,Mercurial Superfly,,0.0,7538.96,0.0,0.0,2025-03-31,Online,delhi,2407.4,3.0
3125,Kids,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.7,12134.519580000002,,Online,bangalore,1561.59,
3126,Kids,Running,React Infinity,,0.0,6110.030000000001,0.0,0.0,2024-06-10,Online,bengaluru,2772.69,6.0
3127,Men,Training,ZoomX Invincible,XL,1.0,4614.33,0.47,4592.642648999999,2024-10-07,Online,pune,-440.44,10.0
3128,Men,Running,Air Zoom,M,0.0,6110.030000000001,0.0,0.0,,Retail,kolkata,2219.82,
3129,Kids,Basketball,Kyrie Flytrap,XL,0.0,5732.66,0.0,0.0,2024-01-30,Retail,delhi,3187.59,1.0
3130,Men,Basketball,Air Jordan,XL,0.0,3015.02,0.0,0.0,2025-05-16,Online,pune,2868.91,5.0
3131,Kids,Training,SuperRep Go,10,0.0,5171.44,0.33,0.0,,Online,pune,634.64,
3132,Kids,Lifestyle,Dunk Low,,2.0,5073.69,0.0,10147.38,,Online,hyd,-1033.35,
3133,Kids,Soccer,Mercurial Superfly,L,0.0,6110.030000000001,0.77,0.0,2024-04-15,Retail,delhi,88.55,4.0
3134,Men,Basketball,Air Jordan,L,0.0,6110.030000000001,0.19,0.0,,Retail,delhi,31.3,
3135,Women,Soccer,Mercurial Superfly,XL,3.0,4009.47,1.21,11882.866238999999,,Online,pune,2434.87,
3136,Kids,Lifestyle,Blazer Mid,,0.0,6110.030000000001,0.0,0.0,,Retail,mumbai,-518.65,
3137,Kids,Soccer,Premier III,,0.0,7176.21,0.0,0.0,2025-07-08,Online,bangalore,659.4,7.0
3138,Kids,Lifestyle,Blazer Mid,L,0.0,3911.84,0.42,0.0,,Online,hyderabad,3601.48,
3139,Kids,Lifestyle,Blazer Mid,XL,0.0,9682.46,0.0,0.0,,Online,bangalore,3095.64,
